"","Group.1","Group.2","Group.3","Group.4","Group.5","Group.6","Group.7","x"
"549",1,"Vida","F",12,"N",3,5,6.4
"550",1,"MTH","H",12,"N",3,5,6.2
"551",1,"MTH","D",14,"N",3,5,9
"552",1,"Vida","D",14,"N",3,5,7.2
"553",1,"Hiline","H",14,"N",3,5,NA
"554",1,"Vida","H",14,"N",3,5,6.2
"555",1,"Hiline","S",14,"N",3,5,6.8
"556",1,"Hiline","C",12,"Y",3,5,3.5
"557",1,"MTH","D",12,"Y",3,5,6.3
"558",1,"Vida","D",12,"Y",3,5,4.6
"559",1,"MTH","F",12,"Y",3,5,8
"560",1,"Vida","H",12,"Y",3,5,4.7
"561",1,"MTH","C",14,"Y",3,5,NA
"562",1,"Vida","C",14,"Y",3,5,7.5
"563",1,"Hiline","D",14,"Y",3,5,NA
"564",1,"Hiline","F",14,"Y",3,5,5.3
"565",1,"Vida","F",14,"Y",3,5,6.1
"566",1,"MTH","S",14,"Y",3,5,2.9
"567",1,"Vida","S",14,"Y",3,5,NA
"568",1,"MTH","C",12,"N",4,5,6
"569",1,"Vida","C",12,"N",4,5,9
"570",1,"Hiline","D",12,"N",4,5,8.8
"571",1,"Vida","F",12,"N",4,5,5.5
"572",1,"MTH","H",12,"N",4,5,6
"573",1,"MTH","S",12,"N",4,5,10
"574",1,"Hiline","C",14,"N",4,5,NA
"575",1,"Vida","D",14,"N",4,5,NA
"576",1,"MTH","F",14,"N",4,5,7.2
"577",1,"Hiline","H",14,"N",4,5,5.2
"578",1,"Vida","H",14,"N",4,5,5.9
"579",1,"Hiline","C",12,"Y",4,5,NA
"580",1,"MTH","D",12,"Y",4,5,3.2
"581",1,"Vida","D",12,"Y",4,5,NA
"582",1,"MTH","F",12,"Y",4,5,NA
"583",1,"Hiline","H",12,"Y",4,5,NA
"584",1,"Hiline","S",12,"Y",4,5,NA
"585",1,"Hiline","F",14,"Y",4,5,2.1
"586",1,"Vida","F",14,"Y",4,5,4.2
"587",1,"MTH","S",14,"Y",4,5,7.6
"588",1,"Vida","S",14,"Y",4,5,8.2
"589",1,"MTH","C",12,"N",5,5,6.2
"590",1,"Vida","C",12,"N",5,5,NA
"591",1,"Hiline","D",12,"N",5,5,10.1
"592",1,"Hiline","F",12,"N",5,5,9
"593",1,"Vida","F",12,"N",5,5,8
"594",1,"Berkut","H",12,"N",5,5,6.5
"595",1,"MTH","H",12,"N",5,5,5.3
"596",1,"Berkut","S",12,"N",5,5,8.9
"597",1,"Vida","S",12,"N",5,5,7.3
"598",1,"MTH","D",14,"N",5,5,8.3
"599",1,"MTH","F",14,"N",5,5,8.4
"600",1,"Hiline","C",12,"Y",5,5,NA
"601",1,"MTH","D",12,"Y",5,5,NA
"602",1,"MTH","F",12,"Y",5,5,NA
"603",1,"Hiline","H",12,"Y",5,5,NA
"604",1,"Vida","H",12,"Y",5,5,NA
"605",1,"Hiline","S",12,"Y",5,5,6.5
"606",1,"MTH","C",14,"Y",5,5,3.9
"607",1,"Vida","C",14,"Y",5,5,NA
"608",1,"Hiline","D",14,"Y",5,5,6.4
"609",1,"Hiline","F",14,"Y",5,5,4.5
"610",1,"Vida","F",14,"Y",5,5,NA
"611",1,"Vida","F",12,"N",1,6,7.5
"612",1,"MTH","H",12,"N",1,6,5.7
"613",1,"MTH","S",12,"N",1,6,NA
"614",1,"Hiline","C",14,"N",1,6,NA
"615",1,"Vida","D",14,"N",1,6,7.5
"616",1,"Hiline","H",14,"N",1,6,NA
"617",1,"Vida","H",14,"N",1,6,7.8
"618",1,"Vida","D",12,"Y",1,6,NA
"619",1,"MTH","F",12,"Y",1,6,3
"620",1,"Hiline","H",12,"Y",1,6,6
"621",1,"Vida","H",12,"Y",1,6,NA
"622",1,"MTH","C",14,"Y",1,6,6.5
"623",1,"Vida","C",14,"Y",1,6,NA
"624",1,"Hiline","F",14,"Y",1,6,NA
"625",1,"Vida","F",14,"Y",1,6,NA
"626",1,"MTH","S",14,"Y",1,6,NA
"627",1,"Vida","S",14,"Y",1,6,NA
"628",1,"Vida","C",12,"N",2,6,NA
"629",1,"Hiline","C",14,"N",2,6,NA
"630",1,"Vida","D",14,"N",2,6,7.8
"631",1,"MTH","F",14,"N",2,6,8.8
"632",1,"Hiline","H",14,"N",2,6,8.3
"633",1,"Hiline","S",14,"N",2,6,5.9
"634",1,"Hiline","C",12,"Y",2,6,NA
"635",1,"MTH","D",12,"Y",2,6,2.9
"636",1,"Vida","D",12,"Y",2,6,4.7
"637",1,"MTH","F",12,"Y",2,6,NA
"638",1,"Hiline","H",12,"Y",2,6,6.1
"639",1,"Vida","H",12,"Y",2,6,2.9
"640",1,"MTH","C",14,"Y",2,6,5.9
"641",1,"Vida","C",14,"Y",2,6,NA
"642",1,"Hiline","D",14,"Y",2,6,NA
"643",1,"Hiline","F",14,"Y",2,6,3.4
"644",1,"Vida","F",14,"Y",2,6,NA
"645",1,"Vida","C",12,"N",3,6,NA
"646",1,"Hiline","F",12,"N",3,6,8.2
"647",1,"Vida","F",12,"N",3,6,8.1
"648",1,"MTH","D",14,"N",3,6,NA
"649",1,"Vida","D",14,"N",3,6,NA
"650",1,"Hiline","H",14,"N",3,6,NA
"651",1,"Vida","H",14,"N",3,6,6.5
"652",1,"Hiline","S",14,"N",3,6,6
"653",1,"Hiline","C",12,"Y",3,6,5
"654",1,"Vida","D",12,"Y",3,6,NA
"655",1,"MTH","F",12,"Y",3,6,NA
"656",1,"Vida","H",12,"Y",3,6,7.8
"657",1,"MTH","C",14,"Y",3,6,6.5
"658",1,"Vida","C",14,"Y",3,6,NA
"659",1,"Hiline","D",14,"Y",3,6,3.3
"660",1,"Hiline","F",14,"Y",3,6,4
"661",1,"Vida","F",14,"Y",3,6,4.1
"662",1,"MTH","S",14,"Y",3,6,7.9
"663",1,"MTH","C",12,"N",4,6,7.1
"664",1,"Vida","C",12,"N",4,6,7.2
"665",1,"Vida","F",12,"N",4,6,6
"666",1,"MTH","H",12,"N",4,6,6.2
"667",1,"MTH","S",12,"N",4,6,8.2
"668",1,"Hiline","C",14,"N",4,6,NA
"669",1,"Vida","D",14,"N",4,6,8
"670",1,"MTH","F",14,"N",4,6,8.4
"671",1,"Hiline","H",14,"N",4,6,6.3
"672",1,"Vida","H",14,"N",4,6,7.7
"673",1,"Hiline","C",12,"Y",4,6,7.5
"674",1,"MTH","D",12,"Y",4,6,6.7
"675",1,"Vida","D",12,"Y",4,6,6
"676",1,"Hiline","H",12,"Y",4,6,6
"677",1,"Hiline","S",12,"Y",4,6,4.2
"678",1,"Hiline","F",14,"Y",4,6,4.4
"679",1,"Vida","F",14,"Y",4,6,8.4
"680",1,"MTH","S",14,"Y",4,6,NA
"681",1,"Vida","S",14,"Y",4,6,5.5
"682",1,"Vida","C",12,"N",5,6,NA
"683",1,"Hiline","D",12,"N",5,6,9.4
"684",1,"Hiline","F",12,"N",5,6,8.4
"685",1,"Vida","F",12,"N",5,6,NA
"686",1,"Berkut","H",12,"N",5,6,6.5
"687",1,"MTH","H",12,"N",5,6,6.3
"688",1,"Berkut","S",12,"N",5,6,9.6
"689",1,"Vida","S",12,"N",5,6,7.6
"690",1,"MTH","D",14,"N",5,6,8.9
"691",1,"MTH","F",14,"N",5,6,8.3
"692",1,"Hiline","C",12,"Y",5,6,5.5
"693",1,"MTH","D",12,"Y",5,6,NA
"694",1,"MTH","F",12,"Y",5,6,3
"695",1,"Hiline","H",12,"Y",5,6,7.5
"696",1,"Vida","H",12,"Y",5,6,7
"697",1,"Hiline","S",12,"Y",5,6,NA
"698",1,"MTH","C",14,"Y",5,6,7.2
"699",1,"Hiline","D",14,"Y",5,6,3.7
"700",1,"Hiline","F",14,"Y",5,6,3.9
"701",1,"Vida","F",14,"Y",5,6,5.5
"702",1,"Vida","F",12,"N",1,7,NA
"703",1,"MTH","H",12,"N",1,7,6.8
"704",1,"MTH","S",12,"N",1,7,8.9
"705",1,"Vida","D",14,"N",1,7,7.4
"706",1,"Vida","D",12,"Y",1,7,NA
"707",1,"MTH","F",12,"Y",1,7,NA
"708",1,"Hiline","H",12,"Y",1,7,4.8
"709",1,"Vida","C",14,"Y",1,7,NA
"710",1,"Hiline","F",14,"Y",1,7,NA
"711",1,"MTH","S",14,"Y",1,7,4.5
"712",1,"Vida","S",14,"Y",1,7,NA
"713",1,"Vida","C",12,"N",2,7,NA
"714",1,"Vida","D",14,"N",2,7,6.4
"715",1,"Hiline","H",14,"N",2,7,6.9
"716",1,"Hiline","S",14,"N",2,7,5.9
"717",1,"Hiline","C",12,"Y",2,7,NA
"718",1,"MTH","D",12,"Y",2,7,4.4
"719",1,"Vida","D",12,"Y",2,7,3.4
"720",1,"MTH","F",12,"Y",2,7,NA
"721",1,"Vida","H",12,"Y",2,7,4.4
"722",1,"Vida","C",14,"Y",2,7,NA
"723",1,"Hiline","D",14,"Y",2,7,2.9
"724",1,"Hiline","F",14,"Y",2,7,3.3
"725",1,"Vida","C",12,"N",3,7,NA
"726",1,"Vida","D",14,"N",3,7,7.6
"727",1,"Vida","H",14,"N",3,7,8.2
"728",1,"Hiline","S",14,"N",3,7,6.4
"729",1,"Hiline","C",12,"Y",3,7,9
"730",1,"Vida","D",12,"Y",3,7,7.1
"731",1,"MTH","F",12,"Y",3,7,NA
"732",1,"Vida","H",12,"Y",3,7,1.1
"733",1,"MTH","C",14,"Y",3,7,4.2
"734",1,"Vida","C",14,"Y",3,7,9
"735",1,"Hiline","D",14,"Y",3,7,NA
"736",1,"Hiline","F",14,"Y",3,7,3.2
"737",1,"Vida","F",14,"Y",3,7,8.7
"738",1,"MTH","S",14,"Y",3,7,3.5
"739",1,"Vida","C",12,"N",4,7,8.2
"740",1,"Vida","F",12,"N",4,7,9.7
"741",1,"MTH","H",12,"N",4,7,6
"742",1,"MTH","S",12,"N",4,7,8.7
"743",1,"Hiline","C",14,"N",4,7,NA
"744",1,"Vida","D",14,"N",4,7,NA
"745",1,"Hiline","H",14,"N",4,7,6.4
"746",1,"Vida","H",14,"N",4,7,6.5
"747",1,"Hiline","C",12,"Y",4,7,3
"748",1,"MTH","D",12,"Y",4,7,3.5
"749",1,"Vida","D",12,"Y",4,7,3.5
"750",1,"Hiline","H",12,"Y",4,7,3.5
"751",1,"Hiline","S",12,"Y",4,7,7.5
"752",1,"Hiline","F",14,"Y",4,7,4.1
"753",1,"Vida","F",14,"Y",4,7,NA
"754",1,"MTH","S",14,"Y",4,7,6.6
"755",1,"Vida","S",14,"Y",4,7,7.2
"756",1,"Vida","C",12,"N",5,7,NA
"757",1,"Hiline","D",12,"N",5,7,9.9
"758",1,"Vida","F",12,"N",5,7,8.2
"759",1,"Berkut","H",12,"N",5,7,6
"760",1,"Berkut","S",12,"N",5,7,8.6
"761",1,"Vida","S",12,"N",5,7,8.4
"762",1,"Hiline","C",12,"Y",5,7,4.5
"763",1,"MTH","F",12,"Y",5,7,3.3
"764",1,"Vida","H",12,"Y",5,7,5.5
"765",1,"Hiline","S",12,"Y",5,7,6.6
"766",1,"Hiline","D",14,"Y",5,7,4.1
"767",1,"Hiline","F",14,"Y",5,7,3.2
"768",1,"Vida","F",14,"Y",5,7,4.4
"769",1,"Vida","F",12,"N",1,8,8
"770",1,"MTH","H",12,"N",1,8,6.2
"771",1,"Vida","D",14,"N",1,8,8.2
"772",1,"Vida","D",12,"Y",1,8,NA
"773",1,"MTH","F",12,"Y",1,8,NA
"774",1,"Hiline","H",12,"Y",1,8,NA
"775",1,"Vida","C",14,"Y",1,8,NA
"776",1,"Hiline","F",14,"Y",1,8,NA
"777",1,"MTH","S",14,"Y",1,8,4
"778",1,"Vida","C",12,"N",2,8,NA
"779",1,"Vida","D",14,"N",2,8,8.8
"780",1,"Hiline","H",14,"N",2,8,NA
"781",1,"Hiline","C",12,"Y",2,8,NA
"782",1,"Vida","H",12,"Y",2,8,7.7
"783",1,"Vida","C",14,"Y",2,8,NA
"784",1,"Hiline","F",14,"Y",2,8,3.7
"785",1,"Vida","C",12,"N",3,8,7.2
"786",1,"Vida","D",14,"N",3,8,5.7
"787",1,"Vida","H",14,"N",3,8,8.1
"788",1,"Hiline","S",14,"N",3,8,6.8
"789",1,"Vida","D",12,"Y",3,8,4.5
"790",1,"MTH","F",12,"Y",3,8,4.2
"791",1,"Vida","H",12,"Y",3,8,5.4
"792",1,"MTH","C",14,"Y",3,8,NA
"793",1,"Vida","C",14,"Y",3,8,NA
"794",1,"Hiline","D",14,"Y",3,8,4.2
"795",1,"Hiline","F",14,"Y",3,8,3.6
"796",1,"Vida","F",14,"Y",3,8,8.3
"797",1,"MTH","S",14,"Y",3,8,8.6
"798",1,"Vida","C",12,"N",4,8,7.4
"799",1,"Vida","F",12,"N",4,8,8
"800",1,"MTH","H",12,"N",4,8,6.1
"801",1,"MTH","S",12,"N",4,8,8.6
"802",1,"Hiline","C",14,"N",4,8,NA
"803",1,"Vida","H",14,"N",4,8,6.8
"804",1,"Hiline","C",12,"Y",4,8,NA
"805",1,"MTH","D",12,"Y",4,8,6.8
"806",1,"Vida","D",12,"Y",4,8,6
"807",1,"Hiline","H",12,"Y",4,8,8.7
"808",1,"Hiline","S",12,"Y",4,8,4.3
"809",1,"Hiline","F",14,"Y",4,8,7
"810",1,"Vida","F",14,"Y",4,8,4.1
"811",1,"MTH","S",14,"Y",4,8,4
"812",1,"Vida","C",12,"N",5,8,7.2
"813",1,"Hiline","D",12,"N",5,8,9.4
"814",1,"Vida","F",12,"N",5,8,NA
"815",1,"Berkut","H",12,"N",5,8,8
"816",1,"Berkut","S",12,"N",5,8,8.9
"817",1,"Vida","S",12,"N",5,8,9.1
"818",1,"Hiline","C",12,"Y",5,8,NA
"819",1,"MTH","F",12,"Y",5,8,3.6
"820",1,"Vida","H",12,"Y",5,8,5.5
"821",1,"Hiline","S",12,"Y",5,8,3.9
"822",1,"Hiline","D",14,"Y",5,8,3.4
"823",1,"Vida","F",14,"Y",5,8,7.2
"824",1,"Vida","F",12,"N",1,9,8.6
"825",1,"MTH","H",12,"N",1,9,5.5
"826",1,"Vida","D",14,"N",1,9,6.8
"827",1,"Vida","D",12,"Y",1,9,NA
"828",1,"MTH","F",12,"Y",1,9,3.5
"829",1,"Vida","C",14,"Y",1,9,NA
"830",1,"Hiline","F",14,"Y",1,9,NA
"831",1,"MTH","S",14,"Y",1,9,3.7
"832",1,"Vida","D",14,"N",2,9,8.4
"833",1,"Hiline","H",14,"N",2,9,6.8
"834",1,"Hiline","C",12,"Y",2,9,NA
"835",1,"Hiline","F",14,"Y",2,9,NA
"836",1,"Vida","C",12,"N",3,9,NA
"837",1,"Vida","D",14,"N",3,9,NA
"838",1,"Vida","H",14,"N",3,9,7.3
"839",1,"Hiline","S",14,"N",3,9,6.8
"840",1,"Vida","D",12,"Y",3,9,3.7
"841",1,"Vida","H",12,"Y",3,9,6.4
"842",1,"MTH","C",14,"Y",3,9,NA
"843",1,"Hiline","D",14,"Y",3,9,NA
"844",1,"Hiline","F",14,"Y",3,9,3.6
"845",1,"Vida","F",14,"Y",3,9,4.5
"846",1,"MTH","S",14,"Y",3,9,3.8
"847",1,"Vida","C",12,"N",4,9,8.2
"848",1,"Vida","F",12,"N",4,9,NA
"849",1,"Vida","H",14,"N",4,9,7.1
"850",1,"MTH","D",12,"Y",4,9,3.4
"851",1,"Hiline","H",12,"Y",4,9,5.5
"852",1,"Hiline","S",12,"Y",4,9,NA
"853",1,"Hiline","F",14,"Y",4,9,4.4
"854",1,"Vida","F",14,"Y",4,9,3.3
"855",1,"MTH","S",14,"Y",4,9,5
"856",1,"Vida","S",14,"Y",4,9,5.2
"857",1,"Vida","C",12,"N",5,9,7.4
"858",1,"Vida","F",12,"N",5,9,NA
"859",1,"Berkut","H",12,"N",5,9,8
"860",1,"Vida","S",12,"N",5,9,NA
"861",1,"Hiline","C",12,"Y",5,9,4
"862",1,"Vida","H",12,"Y",5,9,5.5
"863",1,"Hiline","S",12,"Y",5,9,NA
"864",1,"Hiline","D",14,"Y",5,9,3.8
"865",1,"Vida","F",14,"Y",5,9,4.4
"866",1,"Vida","F",12,"N",1,10,NA
"867",1,"MTH","H",12,"N",1,10,6.6
"868",1,"Vida","D",14,"N",1,10,6.7
"869",1,"Vida","D",12,"Y",1,10,NA
"870",1,"Vida","C",14,"Y",1,10,7.8
"871",1,"Hiline","F",14,"Y",1,10,NA
"872",1,"MTH","S",14,"Y",1,10,8.4
"873",1,"Vida","D",14,"N",2,10,7.4
"874",1,"Hiline","F",14,"Y",2,10,3.8
"875",1,"Vida","C",12,"N",3,10,NA
"876",1,"Vida","D",14,"N",3,10,6.5
"877",1,"Vida","D",12,"Y",3,10,4.4
"878",1,"Vida","H",12,"Y",3,10,4.3
"879",1,"MTH","C",14,"Y",3,10,NA
"880",1,"Hiline","D",14,"Y",3,10,NA
"881",1,"Vida","F",14,"Y",3,10,4.1
"882",1,"MTH","S",14,"Y",3,10,NA
"883",1,"Vida","C",12,"N",4,10,5.8
"884",1,"Vida","F",12,"N",4,10,NA
"885",1,"MTH","D",12,"Y",4,10,6.4
"886",1,"Hiline","H",12,"Y",4,10,3.7
"887",1,"Hiline","S",12,"Y",4,10,3.5
"888",1,"Hiline","F",14,"Y",4,10,3.7
"889",1,"Vida","F",14,"Y",4,10,NA
"890",1,"MTH","S",14,"Y",4,10,NA
"891",1,"Vida","S",14,"Y",4,10,8.4
"892",1,"Vida","C",12,"N",5,10,6
"893",1,"Berkut","H",12,"N",5,10,8
"894",1,"Vida","S",12,"N",5,10,9.2
"895",1,"Hiline","C",12,"Y",5,10,5
"896",1,"Vida","H",12,"Y",5,10,10
"897",1,"Hiline","S",12,"Y",5,10,5.9
"898",1,"Hiline","D",14,"Y",5,10,6.2
"899",1,"Vida","F",14,"Y",5,10,NA
"900",1,"Vida","C",14,"Y",1,11,NA
"901",1,"MTH","S",14,"Y",1,11,NA
"902",1,"Vida","D",14,"N",3,11,NA
"903",1,"Vida","D",12,"Y",3,11,4.7
"904",1,"MTH","C",14,"Y",3,11,NA
"905",1,"Hiline","D",14,"Y",3,11,NA
"906",1,"Vida","F",14,"Y",3,11,4.5
"907",1,"Vida","C",12,"N",4,11,7.8
"908",1,"Vida","F",12,"N",4,11,5.8
"909",1,"MTH","D",12,"Y",4,11,5.9
"910",1,"Hiline","S",12,"Y",4,11,3.7
"911",1,"Hiline","F",14,"Y",4,11,4.2
"912",1,"MTH","S",14,"Y",4,11,4.2
"913",1,"Vida","S",14,"Y",4,11,NA
"914",1,"Vida","C",12,"N",5,11,NA
"915",1,"Vida","S",12,"N",5,11,6.6
"916",1,"Hiline","C",12,"Y",5,11,NA
"917",1,"Vida","H",12,"Y",5,11,5
"918",1,"Hiline","S",12,"Y",5,11,3.4
"919",1,"Vida","F",14,"Y",5,11,7.8
"920",1,"MTH","S",14,"Y",1,12,NA
"921",1,"Vida","D",14,"N",3,12,7.5
"922",1,"Vida","D",12,"Y",3,12,7.6
"923",1,"MTH","C",14,"Y",3,12,NA
"924",1,"Hiline","D",14,"Y",3,12,NA
"925",1,"Vida","F",14,"Y",3,12,4.7
"926",1,"Vida","C",12,"N",4,12,8
"927",1,"MTH","D",12,"Y",4,12,3.6
"928",1,"Hiline","S",12,"Y",4,12,NA
"929",1,"Hiline","F",14,"Y",4,12,3.8
"930",1,"MTH","S",14,"Y",4,12,NA
"931",1,"Vida","S",14,"Y",4,12,7.4
"932",1,"Vida","S",12,"N",5,12,9
"933",1,"Vida","H",12,"Y",5,12,NA
"934",1,"Hiline","S",12,"Y",5,12,3.9
"935",1,"Vida","F",14,"Y",5,12,4.3
"936",1,"MTH","S",14,"Y",1,13,4.2
"937",1,"Vida","D",12,"Y",3,13,NA
"938",1,"MTH","C",14,"Y",3,13,NA
"939",1,"Hiline","D",14,"Y",3,13,NA
"940",1,"Vida","C",12,"N",4,13,7.7
"941",1,"MTH","D",12,"Y",4,13,NA
"942",1,"Hiline","S",12,"Y",4,13,4
"943",1,"Hiline","F",14,"Y",4,13,NA
"944",1,"MTH","S",14,"Y",4,13,NA
"945",1,"Vida","S",14,"Y",4,13,6.1
"946",1,"Vida","S",12,"N",5,13,8.6
"947",1,"Vida","H",12,"Y",5,13,NA
"948",1,"Hiline","S",12,"Y",5,13,3
"949",1,"Vida","F",14,"Y",5,13,5.1
"950",1,"Vida","D",12,"Y",3,14,6.7
"951",1,"MTH","C",14,"Y",3,14,NA
"952",1,"Vida","C",12,"N",4,14,7.1
"953",1,"MTH","D",12,"Y",4,14,3.5
"954",1,"Hiline","S",12,"Y",4,14,4.8
"955",1,"MTH","S",14,"Y",4,14,5
"956",1,"Vida","S",14,"Y",4,14,8.1
"957",1,"Vida","S",12,"N",5,14,6.1
"958",1,"Vida","H",12,"Y",5,14,NA
"959",1,"Hiline","S",12,"Y",5,14,3.6
"960",1,"Vida","F",14,"Y",5,14,5
"961",1,"Vida","D",12,"Y",3,15,6.5
"962",1,"MTH","D",12,"Y",4,15,3.4
"963",1,"Hiline","S",12,"Y",4,15,3.2
"964",1,"MTH","S",14,"Y",4,15,4.7
"965",1,"Vida","S",12,"N",5,15,10.2
"966",1,"Vida","H",12,"Y",5,15,6
"967",1,"Vida","F",14,"Y",5,15,NA
"968",1,"Vida","D",12,"Y",3,16,8.5
"969",1,"MTH","D",12,"Y",4,16,3.2
"970",1,"Hiline","S",12,"Y",4,16,3.6
"971",1,"MTH","S",14,"Y",4,16,5.1
"972",1,"Vida","S",12,"N",5,16,5.3
"973",1,"Vida","F",14,"Y",5,16,5.9
"974",1,"Vida","D",12,"Y",3,17,NA
"975",1,"Hiline","S",12,"Y",4,17,4.4
"976",1,"MTH","S",14,"Y",4,17,NA
"977",1,"Hiline","S",12,"Y",4,18,3
"978",1,"MTH","S",14,"Y",4,18,NA
"979",1,"Hiline","S",12,"Y",4,19,7.3
"980",1,"MTH","S",14,"Y",4,19,3.7
"981",1,"Hiline","S",12,"Y",4,20,NA
"982",1,"Hiline","S",12,"Y",4,21,3.7
"983",1,"Hiline","S",12,"Y",4,22,3.6
"984",1,"Hiline","S",12,"Y",4,23,4.1
"985",1,"Hiline","S",12,"Y",4,24,3.9
"986",1,"Hiline","S",12,"Y",4,25,2.6
