"","Group.1","Group.2","Group.3","Group.4","Group.5","Group.6","Group.7","x"
"547",2,"Vida","S",14,"Y",5,4,8.2
"548",2,"Berkut","C",12,"N",1,5,7.9
"549",2,"Berkut","D",12,"N",1,5,NA
"550",2,"Hiline","D",12,"N",1,5,7
"551",2,"Berkut","F",12,"N",1,5,6
"552",2,"Hiline","F",12,"N",1,5,6
"553",2,"Berkut","H",12,"N",1,5,7.8
"554",2,"Hiline","H",12,"N",1,5,5.8
"555",2,"Hiline","S",12,"N",1,5,NA
"556",2,"Vida","C",14,"N",1,5,NA
"557",2,"Vida","D",14,"N",1,5,7.5
"558",2,"Vida","F",14,"N",1,5,6.9
"559",2,"Vida","H",14,"N",1,5,NA
"560",2,"Berkut","C",12,"Y",1,5,4.5
"561",2,"Berkut","D",12,"Y",1,5,4.5
"562",2,"Hiline","D",12,"Y",1,5,5.1
"563",2,"Berkut","H",12,"Y",1,5,7
"564",2,"Hiline","H",12,"Y",1,5,NA
"565",2,"Vida","C",14,"Y",1,5,7.3
"566",2,"Hiline","D",12,"N",2,5,5
"567",2,"Berkut","F",12,"N",2,5,6.5
"568",2,"Hiline","F",12,"N",2,5,6.5
"569",2,"Berkut","H",12,"N",2,5,7.3
"570",2,"Berkut","S",12,"N",2,5,6.2
"571",2,"Hiline","S",12,"N",2,5,5
"572",2,"Vida","D",14,"N",2,5,7
"573",2,"Vida","F",14,"N",2,5,5.1
"574",2,"Vida","H",14,"N",2,5,7
"575",2,"Hiline","C",12,"Y",2,5,6
"576",2,"Hiline","D",12,"Y",2,5,NA
"577",2,"Hiline","H",12,"Y",2,5,NA
"578",2,"Berkut","S",12,"Y",2,5,5.3
"579",2,"Vida","C",14,"Y",2,5,9
"580",2,"Vida","D",14,"Y",2,5,6
"581",2,"Vida","F",14,"Y",2,5,7.1
"582",2,"Vida","H",14,"Y",2,5,4.8
"583",2,"Vida","S",14,"Y",2,5,7.5
"584",2,"Berkut","C",12,"N",3,5,7.1
"585",2,"Hiline","F",12,"N",3,5,4.8
"586",2,"Hiline","H",12,"N",3,5,5.8
"587",2,"Berkut","S",12,"N",3,5,7
"588",2,"Hiline","S",12,"N",3,5,NA
"589",2,"Vida","C",14,"N",3,5,NA
"590",2,"Vida","D",14,"N",3,5,NA
"591",2,"Vida","F",14,"N",3,5,7
"592",2,"Vida","H",14,"N",3,5,7.7
"593",2,"Berkut","C",12,"Y",3,5,4
"594",2,"Hiline","C",12,"Y",3,5,6.15
"595",2,"Hiline","D",12,"Y",3,5,5.1
"596",2,"Berkut","S",12,"Y",3,5,5.7
"597",2,"Vida","C",14,"Y",3,5,8.6
"598",2,"Vida","D",14,"Y",3,5,4
"599",2,"Vida","F",14,"Y",3,5,NA
"600",2,"Vida","H",14,"Y",3,5,6.5
"601",2,"Berkut","C",12,"N",4,5,8.1
"602",2,"Berkut","D",12,"N",4,5,6
"603",2,"Hiline","D",12,"N",4,5,6.4
"604",2,"Berkut","F",12,"N",4,5,7.6
"605",2,"Hiline","H",12,"N",4,5,6.4
"606",2,"Vida","C",14,"N",4,5,NA
"607",2,"Vida","F",14,"N",4,5,7.5
"608",2,"Vida","H",14,"N",4,5,7.4
"609",2,"Vida","S",14,"N",4,5,9.2
"610",2,"Hiline","C",12,"Y",4,5,4.2
"611",2,"Hiline","D",12,"Y",4,5,5
"612",2,"Berkut","H",12,"Y",4,5,NA
"613",2,"Vida","C",14,"Y",4,5,6.7
"614",2,"Vida","D",14,"Y",4,5,2.9
"615",2,"Vida","F",14,"Y",4,5,8
"616",2,"Vida","H",14,"Y",4,5,NA
"617",2,"Hiline","F",12,"N",5,5,5.1
"618",2,"Berkut","H",12,"N",5,5,8.8
"619",2,"Hiline","H",12,"N",5,5,6
"620",2,"Berkut","S",12,"N",5,5,7
"621",2,"Hiline","S",12,"N",5,5,6.6
"622",2,"Vida","C",14,"N",5,5,NA
"623",2,"Vida","D",14,"N",5,5,7.8
"624",2,"Vida","F",14,"N",5,5,8
"625",2,"Vida","H",14,"N",5,5,8
"626",2,"Hiline","C",12,"Y",5,5,5.8
"627",2,"Hiline","D",12,"Y",5,5,4.7
"628",2,"Berkut","F",12,"Y",5,5,7.2
"629",2,"Berkut","H",12,"Y",5,5,7.6
"630",2,"Hiline","H",12,"Y",5,5,5.5
"631",2,"Vida","C",14,"Y",5,5,5.7
"632",2,"Vida","D",14,"Y",5,5,7
"633",2,"Vida","F",14,"Y",5,5,8.4
"634",2,"Vida","H",14,"Y",5,5,8.4
"635",2,"Vida","S",14,"Y",5,5,7.5
"636",2,"Berkut","C",12,"N",1,6,5.6
"637",2,"Berkut","D",12,"N",1,6,NA
"638",2,"Berkut","F",12,"N",1,6,7.2
"639",2,"Hiline","F",12,"N",1,6,6.5
"640",2,"Berkut","H",12,"N",1,6,7.2
"641",2,"Hiline","H",12,"N",1,6,5.8
"642",2,"Hiline","S",12,"N",1,6,NA
"643",2,"Vida","C",14,"N",1,6,6.6
"644",2,"Vida","D",14,"N",1,6,6.5
"645",2,"Vida","F",14,"N",1,6,7.7
"646",2,"Vida","H",14,"N",1,6,NA
"647",2,"Berkut","D",12,"Y",1,6,NA
"648",2,"Hiline","D",12,"Y",1,6,4.2
"649",2,"Berkut","H",12,"Y",1,6,6.5
"650",2,"Hiline","H",12,"Y",1,6,NA
"651",2,"Vida","C",14,"Y",1,6,7.6
"652",2,"Berkut","F",12,"N",2,6,6.8
"653",2,"Hiline","F",12,"N",2,6,5
"654",2,"Berkut","H",12,"N",2,6,6.5
"655",2,"Vida","F",14,"N",2,6,7.1
"656",2,"Vida","H",14,"N",2,6,NA
"657",2,"Hiline","D",12,"Y",2,6,5
"658",2,"Hiline","H",12,"Y",2,6,NA
"659",2,"Vida","C",14,"Y",2,6,7.5
"660",2,"Vida","D",14,"Y",2,6,NA
"661",2,"Vida","F",14,"Y",2,6,9
"662",2,"Vida","S",14,"Y",2,6,7
"663",2,"Berkut","C",12,"N",3,6,7.7
"664",2,"Berkut","S",12,"N",3,6,6.8
"665",2,"Hiline","S",12,"N",3,6,NA
"666",2,"Vida","C",14,"N",3,6,9.7
"667",2,"Vida","D",14,"N",3,6,7.5
"668",2,"Vida","F",14,"N",3,6,6
"669",2,"Vida","H",14,"N",3,6,NA
"670",2,"Berkut","C",12,"Y",3,6,5.9
"671",2,"Hiline","C",12,"Y",3,6,5.3
"672",2,"Berkut","S",12,"Y",3,6,3.7
"673",2,"Vida","C",14,"Y",3,6,NA
"674",2,"Vida","D",14,"Y",3,6,NA
"675",2,"Vida","F",14,"Y",3,6,4.7
"676",2,"Vida","H",14,"Y",3,6,5.7
"677",2,"Berkut","C",12,"N",4,6,6.8
"678",2,"Berkut","D",12,"N",4,6,6.4
"679",2,"Hiline","D",12,"N",4,6,6.7
"680",2,"Berkut","F",12,"N",4,6,6.5
"681",2,"Hiline","H",12,"N",4,6,NA
"682",2,"Vida","C",14,"N",4,6,NA
"683",2,"Vida","F",14,"N",4,6,5.7
"684",2,"Vida","H",14,"N",4,6,NA
"685",2,"Vida","S",14,"N",4,6,9.4
"686",2,"Hiline","C",12,"Y",4,6,5.65
"687",2,"Hiline","D",12,"Y",4,6,NA
"688",2,"Berkut","H",12,"Y",4,6,NA
"689",2,"Vida","C",14,"Y",4,6,NA
"690",2,"Vida","D",14,"Y",4,6,4.1
"691",2,"Vida","F",14,"Y",4,6,6
"692",2,"Vida","H",14,"Y",4,6,5.7
"693",2,"Hiline","F",12,"N",5,6,5.4
"694",2,"Berkut","H",12,"N",5,6,7.2
"695",2,"Berkut","S",12,"N",5,6,6.7
"696",2,"Hiline","S",12,"N",5,6,7
"697",2,"Vida","C",14,"N",5,6,NA
"698",2,"Vida","D",14,"N",5,6,6.6
"699",2,"Vida","F",14,"N",5,6,6.5
"700",2,"Vida","H",14,"N",5,6,NA
"701",2,"Hiline","C",12,"Y",5,6,6.3
"702",2,"Hiline","D",12,"Y",5,6,6.1
"703",2,"Berkut","F",12,"Y",5,6,5.7
"704",2,"Berkut","H",12,"Y",5,6,NA
"705",2,"Hiline","H",12,"Y",5,6,5
"706",2,"Vida","C",14,"Y",5,6,4.1
"707",2,"Vida","D",14,"Y",5,6,7.5
"708",2,"Vida","F",14,"Y",5,6,NA
"709",2,"Vida","H",14,"Y",5,6,6.8
"710",2,"Vida","S",14,"Y",5,6,5
"711",2,"Berkut","D",12,"N",1,7,5.1
"712",2,"Hiline","F",12,"N",1,7,6
"713",2,"Berkut","H",12,"N",1,7,5.8
"714",2,"Hiline","H",12,"N",1,7,5.7
"715",2,"Hiline","S",12,"N",1,7,NA
"716",2,"Vida","C",14,"N",1,7,7.2
"717",2,"Vida","D",14,"N",1,7,5
"718",2,"Vida","H",14,"N",1,7,7
"719",2,"Berkut","D",12,"Y",1,7,4
"720",2,"Hiline","D",12,"Y",1,7,4.8
"721",2,"Vida","C",14,"Y",1,7,4.8
"722",2,"Berkut","F",12,"N",2,7,7.4
"723",2,"Hiline","F",12,"N",2,7,5
"724",2,"Berkut","H",12,"N",2,7,6.5
"725",2,"Vida","F",14,"N",2,7,6.7
"726",2,"Vida","H",14,"N",2,7,7.6
"727",2,"Hiline","D",12,"Y",2,7,NA
"728",2,"Hiline","H",12,"Y",2,7,NA
"729",2,"Vida","C",14,"Y",2,7,4.9
"730",2,"Vida","F",14,"Y",2,7,7
"731",2,"Vida","S",14,"Y",2,7,NA
"732",2,"Berkut","S",12,"N",3,7,7
"733",2,"Hiline","S",12,"N",3,7,NA
"734",2,"Vida","C",14,"N",3,7,NA
"735",2,"Vida","D",14,"N",3,7,NA
"736",2,"Vida","F",14,"N",3,7,7.5
"737",2,"Hiline","C",12,"Y",3,7,4.7
"738",2,"Berkut","S",12,"Y",3,7,5.4
"739",2,"Vida","D",14,"Y",3,7,NA
"740",2,"Vida","F",14,"Y",3,7,NA
"741",2,"Vida","H",14,"Y",3,7,4.8
"742",2,"Berkut","C",12,"N",4,7,7.1
"743",2,"Berkut","D",12,"N",4,7,5.1
"744",2,"Hiline","D",12,"N",4,7,7.1
"745",2,"Hiline","H",12,"N",4,7,5.6
"746",2,"Vida","C",14,"N",4,7,7.7
"747",2,"Vida","F",14,"N",4,7,7
"748",2,"Vida","S",14,"N",4,7,7
"749",2,"Hiline","C",12,"Y",4,7,4.4
"750",2,"Hiline","D",12,"Y",4,7,4.2
"751",2,"Vida","C",14,"Y",4,7,NA
"752",2,"Vida","D",14,"Y",4,7,NA
"753",2,"Vida","F",14,"Y",4,7,6.5
"754",2,"Vida","H",14,"Y",4,7,NA
"755",2,"Hiline","F",12,"N",5,7,NA
"756",2,"Berkut","H",12,"N",5,7,7.2
"757",2,"Berkut","S",12,"N",5,7,NA
"758",2,"Hiline","S",12,"N",5,7,6.2
"759",2,"Vida","D",14,"N",5,7,NA
"760",2,"Vida","F",14,"N",5,7,7
"761",2,"Hiline","C",12,"Y",5,7,5.8
"762",2,"Hiline","D",12,"Y",5,7,4.1
"763",2,"Berkut","F",12,"Y",5,7,5.5
"764",2,"Hiline","H",12,"Y",5,7,5.6
"765",2,"Vida","D",14,"Y",5,7,NA
"766",2,"Vida","F",14,"Y",5,7,7
"767",2,"Vida","H",14,"Y",5,7,5.5
"768",2,"Vida","S",14,"Y",5,7,7.5
"769",2,"Hiline","H",12,"N",1,8,5.5
"770",2,"Hiline","S",12,"N",1,8,NA
"771",2,"Vida","C",14,"N",1,8,NA
"772",2,"Hiline","D",12,"Y",1,8,NA
"773",2,"Vida","C",14,"Y",1,8,NA
"774",2,"Vida","F",14,"N",2,8,7.2
"775",2,"Vida","H",14,"N",2,8,NA
"776",2,"Hiline","D",12,"Y",2,8,5.2
"777",2,"Hiline","H",12,"Y",2,8,NA
"778",2,"Vida","C",14,"Y",2,8,3.8
"779",2,"Vida","S",14,"Y",2,8,NA
"780",2,"Vida","C",14,"N",3,8,NA
"781",2,"Vida","D",14,"N",3,8,NA
"782",2,"Vida","F",14,"N",3,8,8
"783",2,"Hiline","C",12,"Y",3,8,NA
"784",2,"Vida","D",14,"Y",3,8,8
"785",2,"Vida","H",14,"Y",3,8,8.2
"786",2,"Vida","C",14,"N",4,8,NA
"787",2,"Vida","F",14,"N",4,8,5.3
"788",2,"Vida","S",14,"N",4,8,5.6
"789",2,"Hiline","C",12,"Y",4,8,3.5
"790",2,"Hiline","D",12,"Y",4,8,3
"791",2,"Vida","C",14,"Y",4,8,8.4
"792",2,"Vida","H",14,"Y",4,8,NA
"793",2,"Berkut","H",12,"N",5,8,5.3
"794",2,"Berkut","S",12,"N",5,8,6.3
"795",2,"Vida","D",14,"N",5,8,NA
"796",2,"Vida","F",14,"N",5,8,7.5
"797",2,"Hiline","C",12,"Y",5,8,2.8
"798",2,"Hiline","D",12,"Y",5,8,4.6
"799",2,"Berkut","F",12,"Y",5,8,6.4
"800",2,"Hiline","H",12,"Y",5,8,NA
"801",2,"Vida","D",14,"Y",5,8,7.4
"802",2,"Vida","F",14,"Y",5,8,6.6
"803",2,"Vida","H",14,"Y",5,8,NA
"804",2,"Vida","S",14,"Y",5,8,NA
"805",2,"Hiline","D",12,"Y",1,9,5.3
"806",2,"Vida","C",14,"Y",1,9,6.4
"807",2,"Vida","F",14,"N",2,9,8.2
"808",2,"Hiline","D",12,"Y",2,9,4.8
"809",2,"Vida","C",14,"Y",2,9,7.4
"810",2,"Vida","S",14,"Y",2,9,4.3
"811",2,"Vida","C",14,"N",3,9,7.8
"812",2,"Hiline","C",12,"Y",3,9,5
"813",2,"Vida","H",14,"Y",3,9,5.5
"814",2,"Vida","S",14,"N",4,9,6.7
"815",2,"Hiline","C",12,"Y",4,9,3.2
"816",2,"Vida","C",14,"Y",4,9,6.9
"817",2,"Vida","H",14,"Y",4,9,NA
"818",2,"Hiline","C",12,"Y",5,9,4
"819",2,"Hiline","H",12,"Y",5,9,NA
"820",2,"Vida","D",14,"Y",5,9,2.7
"821",2,"Vida","H",14,"Y",5,9,NA
"822",2,"Vida","S",14,"Y",5,9,8.4
"823",2,"Hiline","D",12,"Y",1,10,NA
"824",2,"Vida","C",14,"Y",1,10,5
"825",2,"Vida","F",14,"N",2,10,7.3
"826",2,"Vida","C",14,"Y",2,10,7.5
"827",2,"Vida","S",14,"Y",2,10,5.5
"828",2,"Vida","C",14,"N",3,10,NA
"829",2,"Hiline","C",12,"Y",3,10,5.5
"830",2,"Vida","H",14,"Y",3,10,5.4
"831",2,"Vida","S",14,"N",4,10,8.3
"832",2,"Hiline","C",12,"Y",4,10,3.5
"833",2,"Vida","C",14,"Y",4,10,4.9
"834",2,"Vida","H",14,"Y",4,10,NA
"835",2,"Hiline","C",12,"Y",5,10,4
"836",2,"Vida","H",14,"Y",5,10,8.6
"837",2,"Vida","S",14,"Y",5,10,7.5
"838",2,"Vida","C",14,"Y",1,11,3.3
"839",2,"Vida","C",14,"Y",2,11,4
"840",2,"Vida","S",14,"Y",2,11,8.9
"841",2,"Hiline","C",12,"Y",3,11,5
"842",2,"Vida","H",14,"Y",3,11,NA
"843",2,"Vida","S",14,"N",4,11,6.2
"844",2,"Vida","C",14,"Y",4,11,6.9
"845",2,"Hiline","C",12,"Y",5,11,4
"846",2,"Vida","H",14,"Y",5,11,NA
"847",2,"Vida","S",14,"Y",5,11,5.4
"848",2,"Vida","C",14,"Y",1,12,NA
"849",2,"Vida","C",14,"Y",2,12,NA
"850",2,"Vida","S",14,"Y",2,12,7.5
"851",2,"Hiline","C",12,"Y",3,12,3.5
"852",2,"Vida","H",14,"Y",3,12,NA
"853",2,"Vida","S",14,"N",4,12,7.5
"854",2,"Vida","C",14,"Y",4,12,7.6
"855",2,"Vida","H",14,"Y",5,12,NA
"856",2,"Vida","S",14,"Y",5,12,NA
"857",2,"Vida","S",14,"Y",2,13,NA
"858",2,"Hiline","C",12,"Y",3,13,5.2
"859",2,"Vida","H",14,"Y",3,13,NA
"860",2,"Vida","S",14,"N",4,13,7.1
"861",2,"Vida","C",14,"Y",4,13,7.3
"862",2,"Vida","H",14,"Y",5,13,9.3
"863",2,"Vida","S",14,"Y",5,13,NA
"864",2,"Vida","S",14,"Y",2,14,7.3
"865",2,"Hiline","C",12,"Y",3,14,4.4
"866",2,"Vida","H",14,"Y",3,14,6.3
"867",2,"Vida","S",14,"N",4,14,8.2
"868",2,"Vida","C",14,"Y",4,14,3.5
"869",2,"Vida","H",14,"Y",5,14,5
"870",2,"Vida","S",14,"Y",5,14,NA
"871",2,"Vida","S",14,"Y",2,15,8
"872",2,"Hiline","C",12,"Y",3,15,4.5
"873",2,"Vida","H",14,"Y",3,15,NA
"874",2,"Vida","S",14,"N",4,15,8.5
"875",2,"Vida","C",14,"Y",4,15,5.3
"876",2,"Vida","H",14,"Y",5,15,NA
"877",2,"Vida","S",14,"Y",5,15,NA
"878",2,"Vida","S",14,"Y",2,16,6.4
"879",2,"Hiline","C",12,"Y",3,16,4.5
"880",2,"Vida","S",14,"N",4,16,5.6
"881",2,"Vida","H",14,"Y",5,16,NA
"882",2,"Vida","S",14,"N",4,17,NA
"883",2,"Vida","H",14,"Y",5,17,4.6
"884",2,"Vida","S",14,"N",4,18,NA
"885",2,"Vida","H",14,"Y",5,18,5.1
"886",2,"Vida","S",14,"N",4,19,8.3
"887",2,"Vida","S",14,"N",4,20,8
"888",2,"Vida","S",14,"N",4,21,8.8
"889",2,"Vida","S",14,"N",4,22,NA
"890",2,"Vida","S",14,"N",4,23,7.4
"891",2,"Vida","S",14,"N",4,24,7.4
"892",2,"Vida","S",14,"N",4,25,7.5
"893",2,"Vida","S",14,"N",4,26,NA
"894",2,"Vida","S",14,"N",4,27,8.5
"895",2,"Vida","S",14,"N",4,28,NA
"896",2,"Vida","S",14,"N",4,29,6
"897",2,"Vida","S",14,"N",4,30,9.1
"898",2,"Vida","S",14,"N",4,31,8.9
"899",2,"Vida","S",14,"N",4,32,4.6
"900",2,"Vida","S",14,"N",4,33,NA
