"","Rep","Line","BL","Chamber","HS","Plant","Spike","GrainNo"
"1",1,"MTH","C",12,"N",1,1,27
"2",1,"Hiline","D",12,"N",1,1,32
"3",1,"Hiline","F",12,"N",1,1,39
"4",1,"Vida","F",12,"N",1,1,39
"5",1,"Berkut","H",12,"N",1,1,14
"6",1,"MTH","H",12,"N",1,1,23
"7",1,"Berkut","S",12,"N",1,1,39
"8",1,"MTH","S",12,"N",1,1,48
"9",1,"Vida","S",12,"N",1,1,17
"10",1,"Berkut","C",14,"N",1,1,33
"11",1,"Hiline","C",14,"N",1,1,6
"12",1,"Vida","D",14,"N",1,1,13
"13",1,"Berkut","F",14,"N",1,1,16
"14",1,"MTH","F",14,"N",1,1,0
"15",1,"Hiline","H",14,"N",1,1,0
"16",1,"Vida","H",14,"N",1,1,1
"17",1,"Hiline","S",14,"N",1,1,0
"18",1,"Berkut","C",12,"Y",1,1,0
"19",1,"Hiline","C",12,"Y",1,1,20
"20",1,"Vida","D",12,"Y",1,1,16
"21",1,"Berkut","F",12,"Y",1,1,22
"22",1,"MTH","F",12,"Y",1,1,2
"23",1,"Hiline","H",12,"Y",1,1,19
"24",1,"Vida","H",12,"Y",1,1,29
"25",1,"Hiline","S",12,"Y",1,1,0
"26",1,"MTH","C",14,"Y",1,1,19
"27",1,"Vida","C",14,"Y",1,1,0
"28",1,"Berkut","D",14,"Y",1,1,13
"29",1,"Hiline","D",14,"Y",1,1,4
"30",1,"Hiline","F",14,"Y",1,1,13
"31",1,"Vida","F",14,"Y",1,1,15
"32",1,"Berkut","H",14,"Y",1,1,0
"33",1,"MTH","H",14,"Y",1,1,0
"34",1,"Berkut","S",14,"Y",1,1,0
"35",1,"MTH","S",14,"Y",1,1,13
"36",1,"Vida","S",14,"Y",1,1,16
"37",1,"MTH","C",12,"N",2,1,16
"38",1,"Vida","C",12,"N",2,1,23
"39",1,"Berkut","D",12,"N",2,1,13
"40",1,"Hiline","D",12,"N",2,1,32
"41",1,"Hiline","F",12,"N",2,1,41
"42",1,"Berkut","H",12,"N",2,1,62
"43",1,"MTH","H",12,"N",2,1,4
"44",1,"Berkut","S",12,"N",2,1,67
"45",1,"Vida","S",12,"N",2,1,51
"46",1,"Berkut","C",14,"N",2,1,53
"47",1,"Hiline","C",14,"N",2,1,31
"48",1,"MTH","D",14,"N",2,1,29
"49",1,"Vida","D",14,"N",2,1,0
"50",1,"Berkut","F",14,"N",2,1,62
"51",1,"MTH","F",14,"N",2,1,39
"52",1,"Hiline","H",14,"N",2,1,24
"53",1,"Vida","H",14,"N",2,1,7
"54",1,"Hiline","S",14,"N",2,1,4
"55",1,"Berkut","C",12,"Y",2,1,0
"56",1,"Hiline","C",12,"Y",2,1,0
"57",1,"MTH","D",12,"Y",2,1,16
"58",1,"Vida","D",12,"Y",2,1,4
"59",1,"Berkut","F",12,"Y",2,1,19
"60",1,"MTH","F",12,"Y",2,1,15
"61",1,"Hiline","H",12,"Y",2,1,0
"62",1,"Vida","H",12,"Y",2,1,4
"63",1,"MTH","C",14,"Y",2,1,4
"64",1,"Vida","C",14,"Y",2,1,26
"65",1,"Berkut","D",14,"Y",2,1,0
"66",1,"Hiline","D",14,"Y",2,1,7
"67",1,"Hiline","F",14,"Y",2,1,0
"68",1,"Vida","F",14,"Y",2,1,32
"69",1,"Berkut","H",14,"Y",2,1,0
"70",1,"MTH","H",14,"Y",2,1,0
"71",1,"Berkut","S",14,"Y",2,1,2
"72",1,"Vida","S",14,"Y",2,1,32
"73",1,"MTH","C",12,"N",3,1,34
"74",1,"Vida","C",12,"N",3,1,22
"75",1,"Berkut","D",12,"N",3,1,47
"76",1,"Hiline","D",12,"N",3,1,26
"77",1,"Hiline","F",12,"N",3,1,14
"78",1,"Vida","F",12,"N",3,1,41
"79",1,"MTH","H",12,"N",3,1,33
"80",1,"MTH","S",12,"N",3,1,18
"81",1,"Berkut","C",14,"N",3,1,41
"82",1,"Hiline","C",14,"N",3,1,0
"83",1,"MTH","D",14,"N",3,1,0
"84",1,"Vida","D",14,"N",3,1,34
"85",1,"Berkut","F",14,"N",3,1,40
"86",1,"MTH","F",14,"N",3,1,7
"87",1,"Hiline","H",14,"N",3,1,25
"88",1,"Vida","H",14,"N",3,1,24
"89",1,"Hiline","S",14,"N",3,1,34
"90",1,"Berkut","C",12,"Y",3,1,7
"91",1,"Hiline","C",12,"Y",3,1,20
"92",1,"MTH","D",12,"Y",3,1,9
"93",1,"Vida","D",12,"Y",3,1,25
"94",1,"Berkut","F",12,"Y",3,1,4
"95",1,"MTH","F",12,"Y",3,1,7
"96",1,"Hiline","H",12,"Y",3,1,14
"97",1,"Vida","H",12,"Y",3,1,32
"98",1,"MTH","C",14,"Y",3,1,0
"99",1,"Vida","C",14,"Y",3,1,9
"100",1,"Berkut","D",14,"Y",3,1,3
"101",1,"Hiline","D",14,"Y",3,1,4
"102",1,"Hiline","F",14,"Y",3,1,0
"103",1,"Vida","F",14,"Y",3,1,0
"104",1,"Berkut","H",14,"Y",3,1,0
"105",1,"MTH","H",14,"Y",3,1,30
"106",1,"Berkut","S",14,"Y",3,1,0
"107",1,"MTH","S",14,"Y",3,1,25
"108",1,"Vida","S",14,"Y",3,1,0
"109",1,"MTH","C",12,"N",4,1,21
"110",1,"Vida","C",12,"N",4,1,15
"111",1,"Berkut","D",12,"N",4,1,39
"112",1,"Hiline","D",12,"N",4,1,37
"113",1,"Vida","F",12,"N",4,1,0
"114",1,"Berkut","H",12,"N",4,1,22
"115",1,"MTH","H",12,"N",4,1,4
"116",1,"Berkut","S",12,"N",4,1,0
"117",1,"MTH","S",12,"N",4,1,19
"118",1,"Berkut","C",14,"N",4,1,47
"119",1,"Hiline","C",14,"N",4,1,42
"120",1,"MTH","D",14,"N",4,1,35
"121",1,"Vida","D",14,"N",4,1,22
"122",1,"Berkut","F",14,"N",4,1,57
"123",1,"MTH","F",14,"N",4,1,0
"124",1,"Hiline","H",14,"N",4,1,17
"125",1,"Vida","H",14,"N",4,1,20
"126",1,"Berkut","C",12,"Y",4,1,0
"127",1,"Hiline","C",12,"Y",4,1,17
"128",1,"MTH","D",12,"Y",4,1,4
"129",1,"Vida","D",12,"Y",4,1,0
"130",1,"Berkut","F",12,"Y",4,1,8
"131",1,"MTH","F",12,"Y",4,1,7
"132",1,"Hiline","H",12,"Y",4,1,0
"133",1,"Hiline","S",12,"Y",4,1,10
"134",1,"MTH","C",14,"Y",4,1,23
"135",1,"Berkut","D",14,"Y",4,1,0
"136",1,"Hiline","D",14,"Y",4,1,10
"137",1,"Hiline","F",14,"Y",4,1,0
"138",1,"Vida","F",14,"Y",4,1,25
"139",1,"Berkut","H",14,"Y",4,1,4
"140",1,"MTH","H",14,"Y",4,1,0
"141",1,"Berkut","S",14,"Y",4,1,0
"142",1,"MTH","S",14,"Y",4,1,0
"143",1,"Vida","S",14,"Y",4,1,0
"144",1,"MTH","C",12,"N",5,1,13
"145",1,"Vida","C",12,"N",5,1,40
"146",1,"Berkut","D",12,"N",5,1,50
"147",1,"Hiline","D",12,"N",5,1,23
"148",1,"Hiline","F",12,"N",5,1,17
"149",1,"Vida","F",12,"N",5,1,22
"150",1,"Berkut","H",12,"N",5,1,52
"151",1,"MTH","H",12,"N",5,1,5
"152",1,"Berkut","S",12,"N",5,1,6
"153",1,"Vida","S",12,"N",5,1,9
"154",1,"MTH","D",14,"N",5,1,3
"155",1,"Berkut","F",14,"N",5,1,39
"156",1,"MTH","F",14,"N",5,1,11
"157",1,"Hiline","H",14,"N",5,1,2
"158",1,"Vida","H",14,"N",5,1,47
"159",1,"Hiline","S",14,"N",5,1,19
"160",1,"Berkut","C",12,"Y",5,1,0
"161",1,"Hiline","C",12,"Y",5,1,0
"162",1,"MTH","D",12,"Y",5,1,14
"163",1,"Berkut","F",12,"Y",5,1,32
"164",1,"MTH","F",12,"Y",5,1,18
"165",1,"Hiline","H",12,"Y",5,1,32
"166",1,"Vida","H",12,"Y",5,1,28
"167",1,"Hiline","S",12,"Y",5,1,5
"168",1,"MTH","C",14,"Y",5,1,0
"169",1,"Vida","C",14,"Y",5,1,0
"170",1,"Berkut","D",14,"Y",5,1,11
"171",1,"Hiline","D",14,"Y",5,1,9
"172",1,"Hiline","F",14,"Y",5,1,3
"173",1,"Vida","F",14,"Y",5,1,6
"174",1,"Berkut","H",14,"Y",5,1,1
"175",1,"Berkut","S",14,"Y",5,1,0
"176",1,"Vida","S",14,"Y",5,1,28
"177",1,"MTH","C",12,"N",1,2,22
"178",1,"Hiline","D",12,"N",1,2,1
"179",1,"Hiline","F",12,"N",1,2,25
"180",1,"Vida","F",12,"N",1,2,24
"181",1,"Berkut","H",12,"N",1,2,15
"182",1,"MTH","H",12,"N",1,2,26
"183",1,"Berkut","S",12,"N",1,2,22
"184",1,"MTH","S",12,"N",1,2,34
"185",1,"Vida","S",12,"N",1,2,24
"186",1,"Berkut","C",14,"N",1,2,31
"187",1,"Hiline","C",14,"N",1,2,38
"188",1,"Vida","D",14,"N",1,2,0
"189",1,"Berkut","F",14,"N",1,2,31
"190",1,"MTH","F",14,"N",1,2,10
"191",1,"Hiline","H",14,"N",1,2,39
"192",1,"Vida","H",14,"N",1,2,23
"193",1,"Hiline","S",14,"N",1,2,15
"194",1,"Hiline","C",12,"Y",1,2,21
"195",1,"Vida","D",12,"Y",1,2,8
"196",1,"Berkut","F",12,"Y",1,2,14
"197",1,"MTH","F",12,"Y",1,2,7
"198",1,"Hiline","H",12,"Y",1,2,19
"199",1,"Vida","H",12,"Y",1,2,12
"200",1,"Hiline","S",12,"Y",1,2,6
"201",1,"MTH","C",14,"Y",1,2,15
"202",1,"Vida","C",14,"Y",1,2,17
"203",1,"Berkut","D",14,"Y",1,2,0
"204",1,"Hiline","D",14,"Y",1,2,1
"205",1,"Hiline","F",14,"Y",1,2,9
"206",1,"Vida","F",14,"Y",1,2,13
"207",1,"Berkut","H",14,"Y",1,2,0
"208",1,"MTH","H",14,"Y",1,2,6
"209",1,"Berkut","S",14,"Y",1,2,0
"210",1,"MTH","S",14,"Y",1,2,21
"211",1,"Vida","S",14,"Y",1,2,14
"212",1,"MTH","C",12,"N",2,2,25
"213",1,"Vida","C",12,"N",2,2,36
"214",1,"Berkut","D",12,"N",2,2,53
"215",1,"Hiline","D",12,"N",2,2,17
"216",1,"Hiline","F",12,"N",2,2,55
"217",1,"Berkut","H",12,"N",2,2,0
"218",1,"MTH","H",12,"N",2,2,27
"219",1,"Berkut","S",12,"N",2,2,60
"220",1,"Vida","S",12,"N",2,2,10
"221",1,"Berkut","C",14,"N",2,2,45
"222",1,"Hiline","C",14,"N",2,2,25
"223",1,"MTH","D",14,"N",2,2,15
"224",1,"Vida","D",14,"N",2,2,30
"225",1,"Berkut","F",14,"N",2,2,44
"226",1,"MTH","F",14,"N",2,2,19
"227",1,"Hiline","H",14,"N",2,2,45
"228",1,"Vida","H",14,"N",2,2,36
"229",1,"Hiline","S",14,"N",2,2,26
"230",1,"Hiline","C",12,"Y",2,2,21
"231",1,"MTH","D",12,"Y",2,2,12
"232",1,"Vida","D",12,"Y",2,2,0
"233",1,"Berkut","F",12,"Y",2,2,2
"234",1,"MTH","F",12,"Y",2,2,0
"235",1,"Hiline","H",12,"Y",2,2,12
"236",1,"Vida","H",12,"Y",2,2,9
"237",1,"MTH","C",14,"Y",2,2,9
"238",1,"Vida","C",14,"Y",2,2,19
"239",1,"Berkut","D",14,"Y",2,2,9
"240",1,"Hiline","D",14,"Y",2,2,10
"241",1,"Hiline","F",14,"Y",2,2,14
"242",1,"Vida","F",14,"Y",2,2,5
"243",1,"MTH","H",14,"Y",2,2,0
"244",1,"Berkut","S",14,"Y",2,2,56
"245",1,"Vida","S",14,"Y",2,2,3
"246",1,"MTH","C",12,"N",3,2,26
"247",1,"Vida","C",12,"N",3,2,25
"248",1,"Berkut","D",12,"N",3,2,36
"249",1,"Hiline","D",12,"N",3,2,38
"250",1,"Hiline","F",12,"N",3,2,30
"251",1,"Vida","F",12,"N",3,2,43
"252",1,"MTH","H",12,"N",3,2,11
"253",1,"MTH","S",12,"N",3,2,49
"254",1,"Berkut","C",14,"N",3,2,0
"255",1,"Hiline","C",14,"N",3,2,8
"256",1,"MTH","D",14,"N",3,2,47
"257",1,"Vida","D",14,"N",3,2,0
"258",1,"Berkut","F",14,"N",3,2,53
"259",1,"MTH","F",14,"N",3,2,29
"260",1,"Hiline","H",14,"N",3,2,25
"261",1,"Vida","H",14,"N",3,2,1
"262",1,"Hiline","S",14,"N",3,2,0
"263",1,"Berkut","C",12,"Y",3,2,0
"264",1,"Hiline","C",12,"Y",3,2,8
"265",1,"MTH","D",12,"Y",3,2,1
"266",1,"Vida","D",12,"Y",3,2,15
"267",1,"Berkut","F",12,"Y",3,2,1
"268",1,"MTH","F",12,"Y",3,2,0
"269",1,"Hiline","H",12,"Y",3,2,21
"270",1,"Vida","H",12,"Y",3,2,7
"271",1,"MTH","C",14,"Y",3,2,18
"272",1,"Vida","C",14,"Y",3,2,28
"273",1,"Berkut","D",14,"Y",3,2,16
"274",1,"Hiline","D",14,"Y",3,2,5
"275",1,"Hiline","F",14,"Y",3,2,17
"276",1,"Vida","F",14,"Y",3,2,18
"277",1,"Berkut","H",14,"Y",3,2,0
"278",1,"MTH","H",14,"Y",3,2,0
"279",1,"Berkut","S",14,"Y",3,2,0
"280",1,"MTH","S",14,"Y",3,2,12
"281",1,"Vida","S",14,"Y",3,2,2
"282",1,"MTH","C",12,"N",4,2,30
"283",1,"Vida","C",12,"N",4,2,36
"284",1,"Berkut","D",12,"N",4,2,17
"285",1,"Hiline","D",12,"N",4,2,33
"286",1,"Vida","F",12,"N",4,2,15
"287",1,"Berkut","H",12,"N",4,2,56
"288",1,"MTH","H",12,"N",4,2,26
"289",1,"Berkut","S",12,"N",4,2,54
"290",1,"MTH","S",12,"N",4,2,42
"291",1,"Berkut","C",14,"N",4,2,66
"292",1,"Hiline","C",14,"N",4,2,51
"293",1,"MTH","D",14,"N",4,2,29
"294",1,"Vida","D",14,"N",4,2,6
"295",1,"Berkut","F",14,"N",4,2,61
"296",1,"MTH","F",14,"N",4,2,13
"297",1,"Hiline","H",14,"N",4,2,10
"298",1,"Vida","H",14,"N",4,2,20
"299",1,"Berkut","C",12,"Y",4,2,0
"300",1,"Hiline","C",12,"Y",4,2,0
"301",1,"MTH","D",12,"Y",4,2,0
"302",1,"Vida","D",12,"Y",4,2,5
"303",1,"Berkut","F",12,"Y",4,2,12
"304",1,"MTH","F",12,"Y",4,2,0
"305",1,"Hiline","H",12,"Y",4,2,8
"306",1,"Hiline","S",12,"Y",4,2,3
"307",1,"MTH","C",14,"Y",4,2,0
"308",1,"Hiline","D",14,"Y",4,2,17
"309",1,"Hiline","F",14,"Y",4,2,6
"310",1,"Vida","F",14,"Y",4,2,8
"311",1,"Berkut","H",14,"Y",4,2,1
"312",1,"MTH","H",14,"Y",4,2,0
"313",1,"Berkut","S",14,"Y",4,2,0
"314",1,"MTH","S",14,"Y",4,2,27
"315",1,"MTH","C",12,"N",5,2,30
"316",1,"Vida","C",12,"N",5,2,32
"317",1,"Berkut","D",12,"N",5,2,37
"318",1,"Hiline","D",12,"N",5,2,0
"319",1,"Hiline","F",12,"N",5,2,54
"320",1,"Vida","F",12,"N",5,2,36
"321",1,"Berkut","H",12,"N",5,2,39
"322",1,"MTH","H",12,"N",5,2,5
"323",1,"Berkut","S",12,"N",5,2,67
"324",1,"Vida","S",12,"N",5,2,25
"325",1,"MTH","D",14,"N",5,2,40
"326",1,"Berkut","F",14,"N",5,2,26
"327",1,"MTH","F",14,"N",5,2,45
"328",1,"Hiline","H",14,"N",5,2,28
"329",1,"Vida","H",14,"N",5,2,14
"330",1,"Hiline","S",14,"N",5,2,24
"331",1,"Berkut","C",12,"Y",5,2,0
"332",1,"Hiline","C",12,"Y",5,2,NA
"333",1,"MTH","D",12,"Y",5,2,16
"334",1,"Berkut","F",12,"Y",5,2,3
"335",1,"MTH","F",12,"Y",5,2,9
"336",1,"Hiline","H",12,"Y",5,2,32
"337",1,"Vida","H",12,"Y",5,2,22
"338",1,"Hiline","S",12,"Y",5,2,21
"339",1,"MTH","C",14,"Y",5,2,0
"340",1,"Vida","C",14,"Y",5,2,20
"341",1,"Berkut","D",14,"Y",5,2,0
"342",1,"Hiline","D",14,"Y",5,2,11
"343",1,"Hiline","F",14,"Y",5,2,0
"344",1,"Vida","F",14,"Y",5,2,5
"345",1,"Berkut","H",14,"Y",5,2,0
"346",1,"Berkut","S",14,"Y",5,2,0
"347",1,"Vida","S",14,"Y",5,2,12
"348",1,"MTH","C",12,"N",1,3,16
"349",1,"Hiline","D",12,"N",1,3,19
"350",1,"Hiline","F",12,"N",1,3,45
"351",1,"Vida","F",12,"N",1,3,1
"352",1,"Berkut","H",12,"N",1,3,42
"353",1,"MTH","H",12,"N",1,3,17
"354",1,"Berkut","S",12,"N",1,3,27
"355",1,"MTH","S",12,"N",1,3,17
"356",1,"Vida","S",12,"N",1,3,28
"357",1,"Hiline","C",14,"N",1,3,48
"358",1,"Vida","D",14,"N",1,3,0
"359",1,"Berkut","F",14,"N",1,3,9
"360",1,"Hiline","H",14,"N",1,3,19
"361",1,"Vida","H",14,"N",1,3,27
"362",1,"Hiline","C",12,"Y",1,3,0
"363",1,"Vida","D",12,"Y",1,3,37
"364",1,"Berkut","F",12,"Y",1,3,0
"365",1,"MTH","F",12,"Y",1,3,4
"366",1,"Hiline","H",12,"Y",1,3,0
"367",1,"Vida","H",12,"Y",1,3,10
"368",1,"Hiline","S",12,"Y",1,3,9
"369",1,"MTH","C",14,"Y",1,3,30
"370",1,"Vida","C",14,"Y",1,3,25
"371",1,"Berkut","D",14,"Y",1,3,0
"372",1,"Hiline","D",14,"Y",1,3,5
"373",1,"Hiline","F",14,"Y",1,3,12
"374",1,"Vida","F",14,"Y",1,3,13
"375",1,"Berkut","H",14,"Y",1,3,0
"376",1,"MTH","H",14,"Y",1,3,0
"377",1,"Berkut","S",14,"Y",1,3,1
"378",1,"MTH","S",14,"Y",1,3,21
"379",1,"Vida","S",14,"Y",1,3,5
"380",1,"MTH","C",12,"N",2,3,28
"381",1,"Vida","C",12,"N",2,3,35
"382",1,"Hiline","D",12,"N",2,3,7
"383",1,"Hiline","F",12,"N",2,3,47
"384",1,"Berkut","H",12,"N",2,3,58
"385",1,"MTH","H",12,"N",2,3,10
"386",1,"Berkut","S",12,"N",2,3,35
"387",1,"Vida","S",12,"N",2,3,9
"388",1,"Berkut","C",14,"N",2,3,42
"389",1,"Hiline","C",14,"N",2,3,38
"390",1,"MTH","D",14,"N",2,3,11
"391",1,"Vida","D",14,"N",2,3,8
"392",1,"Berkut","F",14,"N",2,3,33
"393",1,"MTH","F",14,"N",2,3,47
"394",1,"Hiline","H",14,"N",2,3,20
"395",1,"Vida","H",14,"N",2,3,36
"396",1,"Hiline","S",14,"N",2,3,27
"397",1,"Hiline","C",12,"Y",2,3,8
"398",1,"MTH","D",12,"Y",2,3,1
"399",1,"Vida","D",12,"Y",2,3,19
"400",1,"Berkut","F",12,"Y",2,3,0
"401",1,"MTH","F",12,"Y",2,3,3
"402",1,"Hiline","H",12,"Y",2,3,16
"403",1,"Vida","H",12,"Y",2,3,1
"404",1,"MTH","C",14,"Y",2,3,0
"405",1,"Vida","C",14,"Y",2,3,36
"406",1,"Berkut","D",14,"Y",2,3,0
"407",1,"Hiline","D",14,"Y",2,3,11
"408",1,"Hiline","F",14,"Y",2,3,14
"409",1,"Vida","F",14,"Y",2,3,31
"410",1,"MTH","H",14,"Y",2,3,0
"411",1,"Berkut","S",14,"Y",2,3,18
"412",1,"Vida","S",14,"Y",2,3,16
"413",1,"MTH","C",12,"N",3,3,7
"414",1,"Vida","C",12,"N",3,3,13
"415",1,"Berkut","D",12,"N",3,3,60
"416",1,"Hiline","D",12,"N",3,3,38
"417",1,"Hiline","F",12,"N",3,3,16
"418",1,"Vida","F",12,"N",3,3,31
"419",1,"MTH","H",12,"N",3,3,30
"420",1,"MTH","S",12,"N",3,3,42
"421",1,"Berkut","C",14,"N",3,3,0
"422",1,"Hiline","C",14,"N",3,3,24
"423",1,"MTH","D",14,"N",3,3,43
"424",1,"Vida","D",14,"N",3,3,27
"425",1,"Berkut","F",14,"N",3,3,43
"426",1,"MTH","F",14,"N",3,3,36
"427",1,"Hiline","H",14,"N",3,3,19
"428",1,"Vida","H",14,"N",3,3,39
"429",1,"Hiline","S",14,"N",3,3,33
"430",1,"Hiline","C",12,"Y",3,3,19
"431",1,"MTH","D",12,"Y",3,3,18
"432",1,"Vida","D",12,"Y",3,3,27
"433",1,"Berkut","F",12,"Y",3,3,0
"434",1,"MTH","F",12,"Y",3,3,0
"435",1,"Hiline","H",12,"Y",3,3,22
"436",1,"Vida","H",12,"Y",3,3,0
"437",1,"MTH","C",14,"Y",3,3,12
"438",1,"Vida","C",14,"Y",3,3,27
"439",1,"Hiline","D",14,"Y",3,3,15
"440",1,"Hiline","F",14,"Y",3,3,0
"441",1,"Vida","F",14,"Y",3,3,28
"442",1,"Berkut","H",14,"Y",3,3,0
"443",1,"MTH","H",14,"Y",3,3,4
"444",1,"Berkut","S",14,"Y",3,3,0
"445",1,"MTH","S",14,"Y",3,3,12
"446",1,"Vida","S",14,"Y",3,3,34
"447",1,"MTH","C",12,"N",4,3,25
"448",1,"Vida","C",12,"N",4,3,37
"449",1,"Berkut","D",12,"N",4,3,51
"450",1,"Hiline","D",12,"N",4,3,38
"451",1,"Vida","F",12,"N",4,3,30
"452",1,"Berkut","H",12,"N",4,3,63
"453",1,"MTH","H",12,"N",4,3,16
"454",1,"Berkut","S",12,"N",4,3,66
"455",1,"MTH","S",12,"N",4,3,10
"456",1,"Berkut","C",14,"N",4,3,46
"457",1,"Hiline","C",14,"N",4,3,10
"458",1,"MTH","D",14,"N",4,3,37
"459",1,"Vida","D",14,"N",4,3,0
"460",1,"Berkut","F",14,"N",4,3,28
"461",1,"MTH","F",14,"N",4,3,38
"462",1,"Hiline","H",14,"N",4,3,42
"463",1,"Vida","H",14,"N",4,3,19
"464",1,"Hiline","C",12,"Y",4,3,18
"465",1,"MTH","D",12,"Y",4,3,6
"466",1,"Vida","D",12,"Y",4,3,22
"467",1,"Berkut","F",12,"Y",4,3,13
"468",1,"MTH","F",12,"Y",4,3,0
"469",1,"Hiline","H",12,"Y",4,3,15
"470",1,"Hiline","S",12,"Y",4,3,14
"471",1,"MTH","C",14,"Y",4,3,33
"472",1,"Hiline","D",14,"Y",4,3,7
"473",1,"Hiline","F",14,"Y",4,3,0
"474",1,"Vida","F",14,"Y",4,3,28
"475",1,"Berkut","H",14,"Y",4,3,0
"476",1,"MTH","H",14,"Y",4,3,16
"477",1,"Berkut","S",14,"Y",4,3,0
"478",1,"MTH","S",14,"Y",4,3,8
"479",1,"Vida","S",14,"Y",4,3,0
"480",1,"MTH","C",12,"N",5,3,34
"481",1,"Vida","C",12,"N",5,3,25
"482",1,"Berkut","D",12,"N",5,3,16
"483",1,"Hiline","D",12,"N",5,3,26
"484",1,"Hiline","F",12,"N",5,3,47
"485",1,"Vida","F",12,"N",5,3,47
"486",1,"Berkut","H",12,"N",5,3,7
"487",1,"MTH","H",12,"N",5,3,8
"488",1,"Berkut","S",12,"N",5,3,20
"489",1,"Vida","S",12,"N",5,3,40
"490",1,"MTH","D",14,"N",5,3,0
"491",1,"Berkut","F",14,"N",5,3,59
"492",1,"MTH","F",14,"N",5,3,53
"493",1,"Hiline","H",14,"N",5,3,9
"494",1,"Vida","H",14,"N",5,3,33
"495",1,"Hiline","S",14,"N",5,3,4
"496",1,"Hiline","C",12,"Y",5,3,25
"497",1,"MTH","D",12,"Y",5,3,6
"498",1,"Berkut","F",12,"Y",5,3,4
"499",1,"MTH","F",12,"Y",5,3,1
"500",1,"Hiline","H",12,"Y",5,3,0
"501",1,"Vida","H",12,"Y",5,3,18
"502",1,"Hiline","S",12,"Y",5,3,0
"503",1,"MTH","C",14,"Y",5,3,1
"504",1,"Vida","C",14,"Y",5,3,27
"505",1,"Berkut","D",14,"Y",5,3,0
"506",1,"Hiline","D",14,"Y",5,3,0
"507",1,"Hiline","F",14,"Y",5,3,16
"508",1,"Vida","F",14,"Y",5,3,20
"509",1,"Berkut","H",14,"Y",5,3,3
"510",1,"Berkut","S",14,"Y",5,3,0
"511",1,"Vida","S",14,"Y",5,3,31
"512",1,"Hiline","D",12,"N",1,4,29
"513",1,"Hiline","F",12,"N",1,4,51
"514",1,"Vida","F",12,"N",1,4,33
"515",1,"Berkut","H",12,"N",1,4,25
"516",1,"MTH","H",12,"N",1,4,28
"517",1,"Berkut","S",12,"N",1,4,4
"518",1,"MTH","S",12,"N",1,4,48
"519",1,"Vida","S",12,"N",1,4,21
"520",1,"Hiline","C",14,"N",1,4,37
"521",1,"Vida","D",14,"N",1,4,23
"522",1,"Berkut","F",14,"N",1,4,24
"523",1,"Hiline","H",14,"N",1,4,16
"524",1,"Vida","H",14,"N",1,4,24
"525",1,"Hiline","C",12,"Y",1,4,0
"526",1,"Vida","D",12,"Y",1,4,13
"527",1,"MTH","F",12,"Y",1,4,23
"528",1,"Hiline","H",12,"Y",1,4,0
"529",1,"Vida","H",12,"Y",1,4,1
"530",1,"MTH","C",14,"Y",1,4,7
"531",1,"Vida","C",14,"Y",1,4,39
"532",1,"Berkut","D",14,"Y",1,4,0
"533",1,"Hiline","D",14,"Y",1,4,3
"534",1,"Hiline","F",14,"Y",1,4,15
"535",1,"Vida","F",14,"Y",1,4,0
"536",1,"MTH","H",14,"Y",1,4,7
"537",1,"Berkut","S",14,"Y",1,4,0
"538",1,"MTH","S",14,"Y",1,4,11
"539",1,"Vida","S",14,"Y",1,4,0
"540",1,"MTH","C",12,"N",2,4,15
"541",1,"Vida","C",12,"N",2,4,34
"542",1,"Hiline","F",12,"N",2,4,38
"543",1,"Berkut","H",12,"N",2,4,40
"544",1,"MTH","H",12,"N",2,4,32
"545",1,"Berkut","S",12,"N",2,4,25
"546",1,"Vida","S",12,"N",2,4,45
"547",1,"Hiline","C",14,"N",2,4,46
"548",1,"Vida","D",14,"N",2,4,8
"549",1,"Berkut","F",14,"N",2,4,56
"550",1,"MTH","F",14,"N",2,4,34
"551",1,"Hiline","H",14,"N",2,4,36
"552",1,"Vida","H",14,"N",2,4,15
"553",1,"Hiline","S",14,"N",2,4,36
"554",1,"Hiline","C",12,"Y",2,4,0
"555",1,"MTH","D",12,"Y",2,4,8
"556",1,"Vida","D",12,"Y",2,4,11
"557",1,"Berkut","F",12,"Y",2,4,19
"558",1,"MTH","F",12,"Y",2,4,0
"559",1,"Hiline","H",12,"Y",2,4,1
"560",1,"Vida","H",12,"Y",2,4,16
"561",1,"MTH","C",14,"Y",2,4,16
"562",1,"Vida","C",14,"Y",2,4,32
"563",1,"Berkut","D",14,"Y",2,4,0
"564",1,"Hiline","D",14,"Y",2,4,3
"565",1,"Hiline","F",14,"Y",2,4,13
"566",1,"Vida","F",14,"Y",2,4,33
"567",1,"MTH","H",14,"Y",2,4,3
"568",1,"Berkut","S",14,"Y",2,4,37
"569",1,"Vida","S",14,"Y",2,4,9
"570",1,"MTH","C",12,"N",3,4,32
"571",1,"Vida","C",12,"N",3,4,29
"572",1,"Berkut","D",12,"N",3,4,59
"573",1,"Hiline","F",12,"N",3,4,44
"574",1,"Vida","F",12,"N",3,4,29
"575",1,"MTH","H",12,"N",3,4,29
"576",1,"MTH","S",12,"N",3,4,42
"577",1,"Hiline","C",14,"N",3,4,34
"578",1,"MTH","D",14,"N",3,4,34
"579",1,"Vida","D",14,"N",3,4,27
"580",1,"MTH","F",14,"N",3,4,36
"581",1,"Hiline","H",14,"N",3,4,40
